n-TYgta10	TRNAY-GUA_1	100.000	73	0	0	1	73	1	73	4.55e-32	135
n-TPtgg5	TRNAP-UGG_204	100.000	72	0	0	1	72	1	72	1.61e-31	134
Gm7107	CDK8	82.873	724	120	3	519	1240	810	1531	0.0	647
AY358078	JPT2	90.385	52	5	0	1345	1396	607	658	1.32e-10	69.4
Gm6047	JPT2	90.385	52	5	0	535	586	607	658	2.28e-10	69.4
Tox4	TOX4	73.751	861	207	19	355	1207	286	1135	1.01e-85	320
Tox4	TOX4	83.636	110	18	0	2043	2152	1935	2044	1.11e-20	104
Gm26328	LOC138677725	97.959	98	2	0	1	98	1	98	2.05e-42	171
Tcra	SLC45A4	81.156	398	75	0	347035	347432	2434	2831	4.09e-83	320
Tcra	SLC45A4	77.381	504	112	2	1038119	1038621	2305	2807	1.92e-76	298
Olfr1508	LOC138671830	97.222	36	1	0	939	974	445	480	2.82e-08	62.1
Gm18711	SLC45A4	77.381	504	112	2	25	527	2305	2807	7.93e-80	298
Gm24424	LOC138677725	99.065	107	1	0	1	107	1	107	4.39e-49	193
n-TRacg6	TRNAR-ACG_7	98.630	73	1	0	1	73	1	73	2.12e-30	130
Rnu6-ps1	LOC138677725	94.286	105	6	0	102	206	1	105	4.15e-39	161
Myh6	LOC138673533	78.253	5780	1214	36	314	6076	96	5849	0.0	3670
Gm52092	MYH7	80.176	227	45	0	1953	2179	2988	2762	8.80e-41	171
Myh7	MYH7	77.871	5834	1245	39	396	6203	61	5874	0.0	3579
Gm31251	LOC138663070	85.256	156	21	2	3237	3391	577	423	8.35e-37	159
Gm6852	R3HDM2	76.647	167	34	4	1079	1244	1489	1651	3.71e-16	87.9
Dcaf11	DCAF11	76.991	226	48	4	1486	1709	615	838	1.80e-27	126
Gm25887	LOC138654842	97.561	41	1	0	1	41	1	41	1.56e-12	71.3
Atp12a	ATP1A3	71.799	2085	540	41	818	2878	661	2721	1.09e-154	549
Zmym2	ZMYM2	76.190	966	200	20	2077	3027	1809	2759	1.92e-134	483
Zmym2	ZMYM2	74.802	758	166	21	3803	4549	4255	4998	5.74e-85	318
Xpo4	XPO4	79.371	3146	631	17	3452	6588	328	3464	0.0	2198
Fgf9	FGF9	79.545	572	86	9	856	1398	875	1444	1.66e-103	379
Fgf9	FGF9	78.865	511	71	18	1511	2003	1530	2021	6.13e-83	311
n-TTagt2	TRNAT-AGU_255	97.297	74	2	0	1	74	1	74	2.79e-29	126
Atp8a2	ATP8A2	75.387	3486	809	42	200	3662	157	3616	0.0	1639
Kpna3	KPNA3	80.912	1776	318	18	151	1916	81	1845	0.0	1382
Ints6	INTS6	76.854	1996	400	47	499	2472	272	2227	0.0	1070
Wdfy2	WDFY2	76.338	934	207	12	466	1392	403	1329	3.89e-136	488
Gm23629	LOC138677725	96.939	98	3	0	1	98	1	98	9.56e-41	165
Blk	LYN	72.628	643	158	15	1137	1767	888	1524	9.86e-49	196
Xkr6	XKR6	83.658	1181	185	7	10561	11737	651	1827	0.0	1105
Xkr6	XKR6	83.654	104	11	2	11920	12017	1951	2054	2.04e-16	93.5
Sox7	LOC138642824	78.008	241	50	3	176	414	258	497	3.70e-34	148
Mir124a-1hg	LOC138638794	96.250	80	3	0	731	810	1262	1341	4.62e-29	132
Mir124a-1	LOC138638794	97.368	76	2	0	1	76	1266	1341	2.57e-30	130
Hmbox1	HMBOX1	88.942	208	12	9	12583	12781	6232	6437	5.39e-63	246
Hmbox1	HMBOX1	91.463	164	12	2	13535	13697	7443	7605	2.52e-56	224
Gulo	LOC138680985	71.787	1315	333	31	189	1484	105	1400	1.41e-91	339
Chrna2	CHRNA2	78.936	940	194	4	634	1571	1131	2068	0.0	636
Ebf2	EBF2	77.211	1685	346	14	1041	2700	227	1898	0.0	950
Kctd9	KCTD9	76.834	859	196	3	681	1539	420	1275	3.38e-134	481
Phyhip	PHYHIPL	72.471	959	248	15	334	1284	507	1457	3.83e-78	294
Reep4	REEP3	80.612	98	19	0	524	621	1377	1474	9.74e-13	76.8
Xpo7	XPO7	77.341	3332	712	26	4303	7627	35	3330	0.0	1930
Fndc3a	FNDC3A	79.268	164	17	10	9853	10002	7374	7534	1.18e-18	99.0
Lpar6	LPAR4	73.874	222	50	7	858	1075	718	935	2.87e-14	82.4
Gm24540	LOC138677725	100.000	107	0	0	1	107	1	107	9.43e-51	198
Gm9212	LOC138669707	83.246	191	28	4	96	285	222	409	8.06e-42	172
Lcp1	PLS3	75.488	1640	378	23	975	2602	549	2176	0.0	780
Gm23622	LOC138677725	95.050	101	5	0	1	101	1	101	4.45e-39	159
Nufip1	NUFIP1	76.522	230	50	4	537	764	616	843	2.73e-26	122
n-TEttc6	TRNAE-UUC_236	97.222	72	2	0	1	72	1	72	3.48e-28	122
Enox1	ENOX1	78.309	1171	241	12	2952	4117	580	1742	0.0	743
Akap11	AKAP11	76.398	483	106	8	5032	5510	4909	5387	2.21e-65	254
Dgkh	DGKH	78.106	1457	306	12	16494	17942	2378	3829	0.0	911
n-TEttc4	TRNAE-UUC_236	100.000	72	0	0	1	72	1	72	1.61e-31	134
Gm23926	LOC138673655	96.825	63	2	0	11	73	8	70	5.18e-23	106
Pcdh9	PCDH9	81.065	3137	587	7	2773	5906	597	3729	0.0	2495
Gm24043	LOC138639370	91.026	78	7	0	1	78	1	78	6.51e-23	106
Dach1	DACH1	80.706	793	139	12	933	1718	575	1360	3.06e-171	604
Klf12	KLF12	81.931	404	51	14	37419	37814	10875	11264	2.40e-85	322
Gm23538	LOC138673559	87.179	78	9	1	8	85	8	84	2.00e-17	87.9
Uchl3	UCHL3	75.510	490	112	8	161	646	83	568	3.97e-60	233
Gm52170	LOC138654842	100.000	36	0	0	1	36	1	36	3.66e-11	67.6
Mycbp2	MYCBP2	78.277	5791	1173	68	10941	16693	8874	14617	0.0	3646
Mycbp2	MYCBP2	78.306	5430	1097	68	5047	10441	3103	8486	0.0	3426
Mycbp2	MYCBP2	89.744	195	18	2	17200	17393	15252	15445	1.90e-63	248
Mycbp2	MYCBP2	90.968	155	13	1	10539	10692	8559	8713	3.23e-51	207
Slain1	SLAIN1	86.260	131	9	7	190	311	212	342	9.56e-30	134
D130079A08Rik	LOC138672230	86.239	109	13	2	11	118	7	114	7.30e-25	117
Pou4f1	POU4F1	83.768	499	81	0	1151	1649	873	1371	9.42e-132	473
Pou4f1	POU4F1	82.828	396	60	7	381	769	247	641	5.96e-94	348
Gm22290	LOC138677725	95.327	107	5	0	1	107	1	107	2.05e-42	171
Gm24207	LOC138673610	87.037	108	12	2	1	108	1	106	2.12e-27	121
Spry2	SPRY2	74.104	977	226	21	1681	2642	138	1102	4.70e-103	377
Spry2	SPRY2	84.167	240	19	10	3299	3535	1674	1897	3.90e-54	215
Gm23459	LOC138678168	92.308	78	5	1	1	78	1	77	5.79e-24	110
Gm9335	TUBA1B	76.753	1312	268	22	53	1338	668	1968	0.0	699
Gm25670	LOC138677725	97.196	107	3	0	1	107	1	107	9.49e-46	182
Slitrk5	SLITRK5	85.000	140	21	0	3777	3916	2663	2802	2.77e-32	143
n-TFgaa5	TRNAF-GAA_255	100.000	73	0	0	1	73	1	73	4.55e-32	135
Sox21	SOX2	88.462	260	30	0	1410	1669	278	537	4.02e-84	315
Hs6st3	HS6ST2	84.774	243	35	2	1308	1549	432	673	3.91e-62	243
Oxgr1	OXGR1	78.857	175	37	0	825	999	520	694	3.32e-25	119
Mbnl2	MBNL2	83.436	815	130	5	774	1585	819	1631	0.0	752
Mbnl2	MBNL2	80.108	372	48	14	3095	3446	1821	2186	1.40e-65	254
Rap2a	RAP2B	85.200	500	74	0	267	766	153	652	4.06e-144	514
Rpl19-ps5	RPL19	78.369	601	122	6	22	617	67	664	1.92e-105	383
Gm25781	LOC138677725	97.468	79	2	0	1	79	1	79	7.58e-32	135
Ipo5	IPO5	77.483	3313	726	18	322	3624	157	3459	0.0	1967
Gpr18	GPR18	72.936	436	104	11	808	1236	712	1140	9.63e-32	139
Zic5	ZIC5	82.737	643	99	8	1503	2142	827	1460	8.12e-159	562
Zic2	ZIC1	81.345	595	104	5	1010	1602	909	1498	3.78e-133	477
Pcca	PCCA	78.060	1887	378	28	8214	10082	290	2158	0.0	1158
Fgf14	FGF14	82.812	1152	165	27	7411	8547	1874	3007	0.0	1000
Gm9077	SCAF8	89.032	155	17	0	23843	23997	1694	1848	1.51e-46	193
Rab10	RAB10	85.902	610	83	3	548	1156	234	841	0.0	647
Gm31332	EIF1	81.892	370	64	2	1996	2365	91	457	1.24e-82	309
Dtnb	DTNB	78.468	1110	230	9	687	1793	609	1712	0.0	717
Dnmt3a	LOC138638852	79.820	2225	433	13	10336	12555	927	3140	0.0	1607
Efr3b	EFR3B	76.902	1827	412	10	958	2779	872	2693	0.0	1027
Gm17541	RPL18A	79.020	510	102	5	5	513	108	613	6.64e-94	344
Gm22003	LOC138677725	99.065	107	1	0	1	107	1	107	4.39e-49	193
Gm6682	LOC138670735	86.728	1311	170	2	98	1404	317	1627	0.0	1454
Atad2b	ATAD2B	76.456	2489	547	33	4119	6589	946	3413	0.0	1314
Klhl29	KLHL29	78.506	1754	366	10	1614	3363	1397	3143	0.0	1140
Rhob	RHOB	90.074	544	54	0	377	920	129	672	0.0	706
Pum2	PUM2	74.665	3209	729	54	347	3508	528	3699	0.0	1345
Laptm4a	LAPTM4A	78.205	624	127	8	886	1506	74	691	3.62e-107	390
Vsnl1	VSNL1	94.898	98	3	2	927	1022	1078	1175	1.61e-35	152
Tubb2a-ps2	TUBB4B	81.607	473	86	1	232	704	98	569	1.17e-107	390
Gm4294	RPL15	82.010	617	109	2	34	649	32	647	1.11e-147	523
Cyria	CYRIA	77.894	1054	225	7	333	1380	234	1285	0.0	649
Gm25538	LOC138673703	93.396	106	7	0	1	106	1	106	1.60e-38	158
Mycn	MYCN	89.003	291	15	9	2149	2434	2373	2651	3.49e-93	344
Mycn	MYCN	100.000	41	0	0	2543	2583	2833	2873	1.41e-12	76.8
Gm24142	LOC138673551	94.340	106	6	0	1	106	1	106	3.44e-40	163
Gm22170	LOC138677725	100.000	107	0	0	1	107	1	107	9.43e-51	198
Gm25414	LOC138673551	94.000	100	6	0	8	107	8	107	7.44e-37	152
Gm26449	LOC138660454	90.291	103	7	1	1	100	5	107	8.89e-31	132
Trib2	TRIB2	79.886	1049	207	4	1278	2324	1670	2716	0.0	765
Trib2	TRIB2	87.500	56	4	2	3457	3509	3890	3945	6.39e-08	62.1
Rock2	ROCK2	74.428	2796	685	25	1586	4369	1818	4595	0.0	1175
Rock2	ROCK2	79.579	1141	227	6	319	1456	548	1685	0.0	811
Pdia6	PDIA3	95.349	43	2	0	592	634	1361	1403	1.94e-10	69.4
Gm46312	UBE2D3	88.856	341	38	0	58	398	418	758	8.99e-117	420
Cpsf3	CPSF3	79.215	1708	339	16	650	2349	441	2140	0.0	1173
Ywhaq	YWHAB	75.714	700	156	11	345	1037	163	855	1.32e-91	339
Gm46314	UBE2D3	86.685	368	49	0	22	389	391	758	1.90e-113	409
Gm9315	LOC138645482	76.055	877	203	6	268	1140	188	1061	4.96e-125	449
Id2	ID2	82.278	395	64	4	82	473	60	451	2.83e-91	337
Sox11	SOX11	82.941	170	14	10	2632	2790	2372	2537	5.79e-31	139
Sox11	SOX11	94.382	89	2	3	2324	2409	2025	2113	2.70e-29	134
Myt1l	MYT1L	75.864	2287	468	54	2651	4913	880	3106	0.0	1088
Myt1l	MYT1L	79.576	661	98	28	5938	6577	3945	4589	5.41e-121	438
Gm6992	PKLR	74.191	1174	273	27	147	1311	141	1293	7.13e-129	462
Lamb1	LAMB1	72.611	3589	871	95	334	3869	208	3737	0.0	1079
Cbll1	CBLL1	79.383	1038	205	8	1574	2608	735	1766	0.0	723
Cdhr3	CDHR3	74.595	185	45	2	2532	2715	1679	1862	1.56e-13	80.5
Atxn7l1	ATXN7L1	78.571	126	14	5	4907	5030	5376	5490	1.64e-10	71.3
Gm9370	HMGB3	73.270	636	135	28	117	736	93	709	2.83e-50	200
Hdac9	HDAC9	75.033	1534	329	37	12450	13959	421	1924	0.0	662
Snx13	SNX13	80.070	1706	324	15	1261	2958	188	1885	0.0	1253
Snx13	SNX13	77.768	1183	250	11	2991	4165	1885	3062	0.0	715
Gm26071	LOC138660454	98.131	107	2	0	1	107	1	107	2.04e-47	187
Bzw2	BZW2	78.905	1114	235	0	176	1289	330	1443	0.0	756
Etv1	LOC138641708	81.027	1207	224	4	5290	6494	456	1659	0.0	955
Gm18939	USP9X	81.667	660	119	2	13	671	2912	3570	6.34e-155	547
Dock4	DOCK4	85.802	162	15	7	7891	8045	10419	10579	9.67e-39	165
Lrrn3	LRRN3	95.283	106	5	0	43	148	1	106	3.07e-40	169
Nrcam	NRCAM	90.164	122	10	2	5954	6075	5454	5573	2.11e-36	158
Nova1	NOVA1	83.430	519	86	0	725	1243	854	1372	3.33e-134	483
Gm26454	LOC138677725	96.262	107	4	0	1	107	1	107	4.42e-44	176
Foxg1	FOXG1	80.000	1050	206	4	2039	3085	758	1806	0.0	773
Foxg1	FOXG1	84.681	235	24	7	3753	3977	2571	2803	7.30e-57	224
Gm7172	LOC138670735	85.980	1398	177	8	41	1425	315	1706	0.0	1478
Gm6147	HMGB3	74.689	644	125	24	135	767	82	698	1.95e-65	252
Strn3	STRN3	75.766	1403	323	13	1506	2901	1240	2632	0.0	691
Strn3	STRN3	82.248	614	104	5	821	1430	414	1026	1.97e-147	525
Ap4s1	AP4S1	84.848	99	13	2	12049	12146	497	594	1.45e-18	99.0
Hectd1	HECTD1	78.519	4120	866	18	578	4686	203	4314	0.0	2687
Hectd1	HECTD1	98.246	57	1	0	9103	9159	8722	8778	2.98e-19	100
Gm35239	LOC138677725	100.000	106	0	0	836	941	1	106	1.35e-48	196
Gm35239	LOC138677725	100.000	106	0	0	1534	1639	106	1	1.35e-48	196
LOC115488100	LOC138677725	100.000	106	0	0	1	106	1	106	3.39e-50	196
Gm23296	LOC138677725	100.000	106	0	0	1	106	1	106	3.39e-50	196
n-R5s58	LOC138643942	90.598	117	11	0	3	119	3	119	6.58e-38	156
Gm22220	LOC138660019	92.035	113	7	2	4	115	4	115	2.40e-38	158
Gm22513	LOC138660019	97.561	164	4	0	1	164	1	164	1.52e-75	281
Gm22634	LOC138660019	96.951	164	5	0	1	164	1	164	7.05e-74	276
LOC115488065	LOC138660019	96.951	164	5	0	1	164	1	164	7.05e-74	276
Gm25679	LOC138660019	96.951	164	5	0	1	164	1	164	7.05e-74	276
Gm26444	LOC138660019	96.951	164	5	0	1	164	1	164	7.05e-74	276
Gm2412	LOC138660019	98.990	99	1	0	2527	2625	164	66	3.79e-43	178
LOC115488077	LOC138660019	96.341	164	6	0	1	164	1	164	3.28e-72	270
Gm22317	LOC138660019	96.951	164	5	0	1	164	1	164	7.05e-74	276
Ralgapa1	RALGAPA1	72.709	491	119	12	4603	5087	3584	4065	3.10e-34	150
Nkx2-1	NKX2-1	73.846	715	165	8	609	1312	129	832	3.05e-69	265
Foxa1	FOXA1	83.333	330	54	1	1000	1328	813	1142	7.58e-81	303
Gm22973	LOC138653558	87.831	189	22	1	1	189	1	188	4.00e-57	220
Gm30738	EIF4E	87.912	91	10	1	5978	6067	1720	1810	6.34e-21	106
Gm24921	LOC138673551	92.157	102	8	0	1	102	5	106	1.19e-34	145
Wdr20rt	WDR20	79.449	1742	318	21	224	1933	19	1752	0.0	1197
Rpl10l	RPL10	82.183	623	107	4	44	664	34	654	2.70e-150	532
n-R5s60	LOC138644126	87.069	116	11	4	4	117	4	117	1.43e-29	128
Gm24499	LOC138673359	89.623	106	8	1	1	103	1	106	9.35e-31	132
Klhdc1	KLHDC1	71.277	1034	266	29	1257	2276	340	1356	3.14e-60	235
Gm24449	LOC138660454	91.509	106	8	1	1	105	1	106	1.23e-34	145
Map4k5	MAP4K5	79.755	815	156	9	420	1230	159	968	1.17e-164	582
Gm23579	LOC138673555	93.939	99	6	0	5	103	8	106	2.58e-36	150
Trim9	TRIM9	82.707	931	140	15	702	1620	33	954	0.0	808
Trim9	TRIM9	81.765	680	122	2	1618	2296	988	1666	3.66e-160	568
n-TKctt17	TRNAK-CUU_255	97.260	73	2	0	1	73	1	73	9.86e-29	124
Psma3	PSMA3	82.105	665	117	2	254	917	222	885	1.76e-160	568
Arid4a	ARID4A	75.000	796	174	22	3290	4074	3368	4149	7.81e-93	344
Gm18243	LOC138666579	81.553	103	11	7	559	657	6069	6167	1.66e-13	78.7
Rtn1	RTN1	78.182	550	116	3	2271	2818	1806	2353	3.79e-94	348
Six6	SIX6	79.681	753	141	8	166	915	91	834	1.08e-149	532
Six1	LOC138644787	80.858	862	159	6	283	1141	122	980	0.0	673
Gm51264	LOC138644787	94.231	52	3	0	13	64	655	604	1.78e-15	80.5
Six4	LOC138644795	79.204	904	166	18	936	1831	335	1224	2.95e-172	608
Kcnh5	KCNH5	79.632	2990	573	27	789	3764	58	3025	0.0	2115
Ppp2r5e	PPP2R5E	86.767	1587	193	12	586	2167	395	1969	0.0	1751
Sgpp1	SGPP1	73.810	966	225	26	453	1404	337	1288	5.75e-97	357
Hspa2	LOC138661638	75.406	1846	424	26	182	2015	101	1928	0.0	867
Gm25563	LOC138677725	94.595	74	3	1	1	74	1	73	3.26e-25	113
Sptb	SPTBN4	72.368	1368	348	26	782	2134	305	1657	6.36e-111	405
Fntb	FNTB	75.278	720	170	7	540	1255	424	1139	5.96e-91	337
Max	MAX	81.517	211	39	0	383	593	385	595	4.06e-42	174
Gphn	GPHN	83.887	1564	239	6	10519	12070	1455	3017	0.0	1480
Gphn	GPHN	82.749	742	128	0	9451	10192	108	849	0.0	662
Gphn	GPHN	85.938	192	17	9	12568	12755	3585	3770	5.13e-48	196
Zfp36l1	ZFP36L2	85.990	207	28	1	460	665	562	768	7.07e-56	220
Actn1	ACTN1	80.049	2045	401	7	1119	3159	874	2915	0.0	1509
Erh	ERH	84.395	314	49	0	403	716	99	412	5.43e-83	309
Susd6	SUSD6	91.150	113	7	2	4944	5056	4546	4655	1.60e-34	150
Gm23298	LOC138677725	98.131	107	2	0	1	107	1	107	2.04e-47	187
Srsf5	SRSF5	80.856	397	68	6	570	964	325	715	1.05e-81	305
Slc8a3	SLC8A3	79.361	877	181	0	7666	8542	2343	3219	7.31e-175	617
Ttc9	TTC9	78.008	482	84	11	328	809	374	833	1.43e-74	283
Pcnx	PCNX1	76.375	4436	965	59	3094	7498	2823	7206	0.0	2309
Dpf3	DPF3	75.847	915	181	31	7	904	1	892	1.14e-118	429
Rbm25	RBM25	75.034	741	154	20	810	1538	210	931	5.14e-84	315
Vsx2	VSX2	83.529	425	64	4	544	962	359	783	1.55e-107	392
Nek9	NEK9	75.470	2128	494	26	273	2386	189	2302	0.0	1013
LOC115488082	LOC138644022	91.453	117	10	0	3	119	3	119	1.41e-39	161
Gm22004	LOC138673655	89.216	102	11	0	1	102	1	102	1.25e-29	128
Irf2bpl	IRF2BPL	77.106	546	107	12	1841	2377	927	1463	1.22e-79	300
Gm46996	LOC138645191	76.019	417	94	6	111	524	139	552	1.24e-53	211
Nrxn3	NRXN3	82.028	1341	212	18	87945	89268	3143	4471	0.0	1114
n-R5s65	LOC138659577	89.720	107	9	1	4	108	4	110	8.39e-32	135
Sel1l	SEL1L	78.199	1954	392	30	460	2396	528	2464	0.0	1218
Gm26055	LOC138673712	92.523	107	7	1	1	107	1	106	7.44e-37	152
Gm22246	LOC138677725	100.000	107	0	0	1	107	1	107	9.43e-51	198
Flrt2	FLRT2	85.581	215	20	4	3283	3493	3125	3332	8.35e-54	215
Gm35412	HNRNPA3	82.368	380	51	10	1035	1409	1296	1664	4.11e-85	316
Eml5	EML5	74.874	4744	1135	43	497	5215	121	4832	0.0	2104
Calm1	CALM1	80.355	845	115	16	272	1090	125	944	5.00e-168	593
Ttc7b	TTC7B	76.979	2059	427	34	141	2192	116	2134	0.0	1133
Gm25801	LOC138677725	97.196	107	2	1	1	106	1	107	3.37e-45	180
Ppp4r3a	PPP4R3A	80.726	1240	233	5	830	2066	578	1814	0.0	961
Gm18795	LOC138677725	98.131	107	2	0	5417	5523	107	1	1.58e-44	187
Gm22749	LOC138677725	98.131	107	2	0	1	107	1	107	2.04e-47	187
Rnu3b-ps3	LOC138673332	74.091	220	44	11	102	313	217	3	5.91e-14	78.7
Gm25203	LOC138673332	74.091	220	44	11	3	214	3	217	2.91e-14	78.7
Unc79	UNC79	77.993	4812	997	51	23963	28737	187	4973	0.0	2963
Glrx5	GLRX5	83.226	310	50	2	196	504	125	433	2.93e-75	283
Atg2b	ATG2B	74.569	1333	301	33	463	1779	341	1651	2.73e-154	549
Papola	PAPOLA	81.211	1586	296	2	210	1794	199	1783	0.0	1277
Papola	PAPOLA	88.235	187	19	3	5879	6064	4391	4575	1.45e-55	220
Bcl11b	BCL11A	87.013	77	10	0	1144	1220	876	952	2.18e-15	87.9
Yy1	YY1	84.227	634	100	0	726	1359	687	1320	4.22e-175	617
Ppp2r5c	PPP2R5C	80.086	1627	294	23	213	1830	138	1743	0.0	1182
Dync1h1	DYNC1H1	80.851	13954	2639	29	210	14145	70	14008	0.0	10935
Wdr20	WDR20	81.756	1754	292	12	2965	4696	6	1753	0.0	1441
n-TIaat6	TRNAI-AAU_255	100.000	74	0	0	1	74	1	74	1.29e-32	137
Eif5	EIF5	82.817	1548	238	19	292	1831	235	1762	0.0	1360
Mark3	MARK3	80.110	1267	248	4	546	1810	389	1653	0.0	941
Klc1	KLC1	81.415	1937	332	9	194	2113	185	2110	0.0	1557
Ppp1r13b	PPP1R13B	75.745	973	209	17	244	1213	243	1191	4.47e-129	464
Kif26a	KIF26B	79.235	183	38	0	5154	5336	5873	6055	1.05e-27	128
Gm25622	LOC138660468	82.051	78	11	1	1	75	1	78	3.46e-10	63.9
Zfp386	LOC138663730	78.710	155	29	4	1900	2052	2122	2274	1.54e-19	100
Gm23732	LOC138677725	99.065	107	1	0	1	107	1	107	4.39e-49	193
Ptprn2	PTPRN2	76.860	1223	269	13	1929	3144	2127	3342	0.0	678
Gm6750	HMGN2	80.620	387	58	13	56	433	139	517	3.33e-75	283
Dnah11	DNAH11	71.653	5087	1337	91	8578	13610	8447	13482	0.0	1308
Gm25577	LOC138677725	97.196	107	3	0	1	107	1	107	9.49e-46	182
Sp8	SP8	80.985	589	84	19	1233	1807	969	1543	2.14e-122	442
Col1a2	COL1A2	73.390	3867	926	90	519	4341	396	4203	0.0	1345
Dync1i1	DYNC1I1	78.278	1556	328	10	711	2261	771	2321	0.0	992
Gm8649	RPS27A	81.102	508	86	7	3	500	131	638	5.00e-110	398
Dlx6	DLX6	90.323	93	8	1	37	129	277	368	2.61e-26	121
Gm22155	LOC138660356	90.683	161	15	0	3	163	3	163	1.56e-55	215
